Draw,Date,Winning Number 1,2,3,4,5,6,Additional Number,From Last,Low,High,Odd,Even,1-10,11-20,21-30,31-40,41-50,Division 1 Winners,Division 1 Prize,Division 2 Winners,Division 2 Prize,Division 3 Winners,Division 3 Prize,Division 4 Winners,Division 4 Prize,Division 5 Winners,Division 5 Prize,Division 6 Winners,Division 6 Prize,Division 7 Winners,Division 7 Prize
3197,2016-09-15,2,20,21,25,27,38,28,,3,3,3,3,1,1,3,1,0,0,0.00,1,290015.00,133,1500.00,293,372.00,6930,50.00,9315,25.00,117241,10.00
3196,2016-09-12,3,10,18,22,48,49,41,,4,2,2,4,2,1,1,0,2,0,0.00,1,228748.00,104,1513.00,184,467.00,5151,50.00,5057,25.00,88224,10.00
3195,2016-09-08,4,6,11,13,26,31,17,,4,2,3,3,2,2,1,1,0,2,2257276.00,5,83666.00,315,914.00,685,230.00,13638,50.00,16296,25.00,211964,10.00
3194,2016-09-05,3,9,14,21,32,40,7,3,4,2,3,3,2,1,1,2,0,0,0.00,6,50405.00,125,1664.00,439,259.00,6481,50.00,12146,25.00,120018,10.00
3193,2016-09-01,3,4,12,15,28,48,8,48,4,2,2,4,2,2,1,0,1,0,0.00,3,76558.00,92,1717.00,488,177.00,5342,50.00,13330,25.00,95227,10.00
3192,2016-08-29,11,19,23,32,48,49,34,11,3,3,4,2,0,2,1,1,2,1,2635787.00,2,406709.00,116,1885.00,252,474.00,6202,50.00,7004,25.00,113345,10.00
3191,2016-08-25,5,6,11,25,35,40,44,35,3,3,4,2,2,1,1,2,0,0,0.00,0,0.00,108,1509.00,245,363.00,6801,50.00,6497,25.00,121298,10.00
3190,2016-08-22,1,10,35,36,41,49,48,"10,36",2,4,4,2,2,0,0,2,2,1,1227949.00,0,0.00,98,1814.00,170,571.00,4175,50.00,5700,25.00,82766,10.00
3189,2016-08-18,2,10,11,21,26,36,18,,4,2,2,4,2,1,2,1,0,0,0.00,15,591455.00,373,1391.00,1045,271.00,18532,50.00,26243,25.00,323321,10.00
3188,2016-08-15,3,16,18,31,35,38,29,,3,3,3,3,1,2,0,3,0,0,0.00,3,239685.00,194,1571.00,415,401.00,10584,50.00,11995,25.00,176568,10.00
3187,2016-08-11,13,22,30,32,45,46,29,,2,4,2,4,0,1,2,1,2,0,0.00,0,0.00,80,2372.00,183,566.00,4539,50.00,6205,25.00,90726,10.00
3186,2016-08-08,4,9,23,26,34,44,21,,3,3,2,4,2,0,2,1,1,0,0.00,3,78419.00,99,1634.00,197,448.00,5042,50.00,6232,25.00,94897,10.00
3185,2016-08-04,1,8,29,31,37,42,23,37,2,4,4,2,2,0,1,2,1,1,2515240.00,8,36379.00,86,2327.00,338,323.00,6011,50.00,8548,25.00,112357,10.00
3184,2016-08-01,6,14,24,36,37,39,27,"6,36",3,3,2,4,1,1,1,3,0,0,0.00,2,119250.00,74,2216.00,198,452.00,4076,50.00,5832,25.00,79791,10.00
3183,2016-07-28,4,6,8,15,29,36,9,6,4,2,2,4,3,1,1,1,0,1,4415209.00,6,118842.00,210,1371.00,1028,153.00,11514,50.00,25363,25.00,190113,10.00
3182,2016-07-25,6,26,38,40,44,49,16,44,1,5,1,5,1,0,1,2,2,0,0.00,0,0.00,74,2735.00,229,482.00,4809,50.00,7427,25.00,93518,10.00
3181,2016-07-21,2,14,18,27,31,44,26,,3,3,2,4,1,2,1,1,1,0,0.00,1,216471.00,66,2255.00,190,428.00,4090,50.00,5618,25.00,74961,10.00
3180,2016-07-18,8,11,22,35,36,46,43,11,3,3,2,4,1,1,1,2,1,1,4497222.00,8,53707.00,178,1660.00,458,352.00,8707,50.00,10846,25.00,162687,10.00
3179,2016-07-14,2,11,14,16,31,44,19,,4,2,2,4,1,3,0,1,1,0,0.00,3,94049.00,83,2338.00,277,382.00,5839,50.00,9333,25.00,113360,10.00
3178,2016-07-11,7,21,22,30,35,39,19,"21,30",3,3,4,2,1,0,3,2,0,0,0.00,5,46997.00,68,2376.00,226,390.00,4471,50.00,6619,25.00,87763,10.00
3177,2016-07-07,4,6,13,15,21,30,49,,5,1,3,3,2,2,2,0,0,1,2504631.00,2,263646.00,181,1106.00,223,490.00,8323,50.00,6961,25.00,133488,10.00
3176,2016-07-04,11,18,26,27,34,46,22,11,2,4,2,4,0,2,2,1,1,0,0.00,0,0.00,58,2802.00,199,446.00,4026,50.00,6262,25.00,78625,10.00
3175,2016-06-30,11,12,15,16,21,32,47,12,5,1,3,3,0,4,1,1,0,1,4428208.00,1,410601.00,237,1192.00,361,427.00,12100,50.00,9685,25.00,191552,10.00
3174,2016-06-27,1,12,13,14,38,40,34,1,4,2,2,4,1,3,0,2,0,0,0.00,3,100254.00,80,2585.00,225,502.00,5356,50.00,6985,25.00,109529,10.00
3173,2016-06-23,1,3,5,8,20,44,22,,5,1,3,3,4,1,0,0,1,0,0.00,4,55224.00,159,956.00,337,246.00,8550,50.00,9241,25.00,130593,10.00
3172,2016-06-20,4,6,14,18,19,35,42,,5,1,2,4,2,3,0,1,0,2,1238973.00,6,49592.00,212,965.00,281,398.00,8416,50.00,8292,25.00,139837,10.00
3171,2016-06-16,5,11,30,36,44,46,16,30,2,4,2,4,1,1,1,1,2,0,0.00,4,56032.00,79,1951.00,285,295.00,4264,50.00,8084,25.00,79764,10.00
3170,2016-06-13,6,18,22,24,26,30,36,,4,2,0,6,1,1,4,0,0,2,1269404.00,4,77355.00,190,1120.00,478,243.00,8599,50.00,9464,25.00,141393,10.00
3169,2016-06-09,12,21,27,28,35,43,47,12,2,4,4,2,0,1,3,1,1,0,0.00,1,225070.00,78,1984.00,180,469.00,4429,50.00,4649,25.00,85390,10.00
3168,2016-06-06,2,7,12,19,29,36,20,,4,2,3,3,2,2,1,1,0,2,3943722.00,12,59149.00,328,1488.00,1021,261.00,19205,50.00,26620,25.00,317354,10.00
3167,2016-06-02,1,15,23,25,33,42,44,33,3,3,5,1,1,1,2,1,1,0,0.00,4,181551.00,147,1986.00,355,449.00,8306,50.00,9980,25.00,160178,10.00
3166,2016-05-30,8,12,24,33,35,39,22,,3,3,3,3,1,1,1,3,0,0,0.00,0,0.00,119,1743.00,291,389.00,6840,50.00,9215,25.00,121946,10.00
3165,2016-05-26,7,15,19,31,32,40,47,"7,31",3,3,4,2,1,2,0,3,0,0,0.00,2,112263.00,67,2304.00,149,566.00,4186,50.00,4426,25.00,81381,10.00
3164,2016-05-23,7,12,20,24,30,31,43,,4,2,2,4,1,2,2,1,0,1,2499459.00,4,76777.00,206,1025.00,377,306.00,9021,50.00,8098,25.00,144643,10.00
3163,2016-05-19,2,17,19,23,32,49,33,,4,2,4,2,1,2,1,1,1,0,0.00,5,43820.00,76,1982.00,208,395.00,4348,50.00,6262,25.00,84710,10.00
3162,2016-05-16,1,10,24,26,36,47,4,1,3,3,2,4,2,0,2,1,1,1,8045163.00,8,91209.00,255,1968.00,598,458.00,13751,50.00,20354,25.00,261092,10.00
3161,2016-05-12,1,4,23,40,46,48,34,1,3,3,2,4,2,0,1,1,2,0,0.00,1,421333.00,169,1714.00,323,490.00,7487,50.00,9891,25.00,141934,10.00
3160,2016-05-09,1,12,26,29,39,49,42,49,2,4,4,2,1,1,2,1,1,0,0.00,3,103092.00,96,2215.00,244,476.00,6121,50.00,7075,25.00,112758,10.00
3159,2016-05-05,9,20,23,46,48,49,42,9,3,3,3,3,1,1,1,0,3,0,0.00,2,116721.00,98,1638.00,227,386.00,4916,50.00,5451,25.00,82815,10.00
3158,2016-05-02,6,7,8,9,14,19,48,,6,0,3,3,4,2,0,0,0,5,222182.00,4,58469.00,481,335.00,417,211.00,15579,50.00,7733,25.00,169778,10.00
3157,2016-04-28,3,20,26,31,34,40,30,3,2,4,2,4,1,1,1,3,0,1,4661193.00,2,215039.00,176,1680.00,374,432.00,8061,50.00,12270,25.00,151977,10.00
3156,2016-04-25,1,3,4,22,37,41,31,,4,2,4,2,3,0,1,1,1,0,0.00,1,784069.00,106,2076.00,308,390.00,6565,50.00,9460,25.00,132331,10.00
3155,2016-04-21,13,14,19,32,33,48,42,14,3,3,3,3,0,3,0,2,1,0,0.00,0,0.00,81,1964.00,166,523.00,3833,50.00,5047,25.00,73790,10.00
3154,2016-04-18,11,14,21,28,30,39,49,28,3,3,3,3,0,2,3,1,0,1,1105998.00,0,0.00,79,2027.00,180,486.00,4773,50.00,5427,25.00,92072,10.00
3153,2016-04-14,3,4,19,26,28,34,30,,3,3,2,4,2,1,2,1,0,4,1967861.00,9,76065.00,283,1664.00,738,348.00,15956,50.00,20739,25.00,287318,10.00
3152,2016-04-11,9,13,16,18,48,49,42,,4,2,3,3,1,3,0,0,2,0,0.00,5,87364.00,202,1487.00,413,397.00,9784,50.00,11373,25.00,179126,10.00
3151,2016-04-07,1,7,30,32,38,46,23,38,2,4,2,4,2,0,1,2,1,0,0.00,3,97561.00,95,2119.00,249,441.00,4651,50.00,8395,25.00,99123,10.00
3150,2016-04-04,10,15,22,28,34,38,12,22,3,3,1,5,1,1,2,2,0,0,0.00,3,81023.00,98,1706.00,273,334.00,4794,50.00,7684,25.00,87544,10.00
3149,2016-03-31,20,21,22,31,39,46,32,39,3,3,3,3,0,1,2,2,1,1,2612507.00,1,303923.00,103,2029.00,260,439.00,5575,50.00,7137,25.00,107200,10.00
3148,2016-03-28,8,9,15,28,36,39,33,"9,28",3,3,3,3,2,1,1,2,0,0,0.00,4,61520.00,166,1020.00,361,256.00,7258,50.00,9321,25.00,118919,10.00
3147,2016-03-24,4,9,28,35,38,44,36,,2,4,2,4,2,0,1,2,1,1,2656339.00,2,151622.00,100,2085.00,270,422.00,6184,50.00,8207,25.00,116831,10.00
3146,2016-03-21,8,12,20,39,43,47,9,20,3,3,3,3,1,2,0,1,2,0,0.00,2,127994.00,103,1709.00,272,353.00,4769,50.00,8572,25.00,89835,10.00
3145,2016-03-17,2,3,20,21,30,33,12,33,4,2,3,3,2,1,2,1,0,1,1159310.00,9,27119.00,133,1262.00,578,159.00,6374,50.00,12752,25.00,106305,10.00
3144,2016-03-14,8,10,24,29,31,33,4,"29,33",3,3,3,3,2,0,2,2,0,4,2163551.00,8,94675.00,296,1760.00,885,321.00,17179,50.00,24257,25.00,307158,10.00
3143,2016-03-10,25,29,32,33,34,49,13,33,0,6,4,2,0,0,2,3,1,0,0.00,2,228128.00,132,2377.00,387,443.00,7974,50.00,11974,25.00,150313,10.00
3142,2016-03-07,9,18,30,33,45,47,25,33,2,4,4,2,1,1,1,1,2,0,0.00,3,115253.00,107,2222.00,334,389.00,6596,50.00,10062,25.00,127981,10.00
3141,2016-03-03,6,14,24,33,38,41,25,,3,3,2,4,1,1,1,2,1,0,0.00,2,131264.00,120,1505.00,297,332.00,5953,50.00,8712,25.00,99836,10.00
3140,2016-02-29,8,11,15,17,28,47,18,17,4,2,4,2,1,3,1,0,1,3,1818836.00,3,175685.00,271,1338.00,664,298.00,12712,50.00,19848,25.00,233894,10.00
3139,2016-02-25,7,14,17,23,35,49,31,,4,2,5,1,1,2,1,1,1,0,0.00,2,168267.00,114,2030.00,280,451.00,6788,50.00,8908,25.00,127490,10.00
3138,2016-02-22,10,18,22,37,39,40,46,18,3,3,2,4,1,1,1,3,0,0,0.00,4,71289.00,89,2203.00,230,465.00,5313,50.00,6467,25.00,101494,10.00
3137,2016-02-19,16,18,20,21,27,49,23,49,4,2,3,3,0,3,2,0,1,2,6971841.00,20,122838.00,936,1805.00,2542,363.00,53319,50.00,71812,25.00,964183,10.00
3136,2016-02-15,3,5,29,40,43,49,21,49,2,4,5,1,2,0,1,1,2,0,0.00,3,136081.00,129,2176.00,341,449.00,7186,50.00,10004,25.00,142204,10.00
3135,2016-02-11,7,8,17,39,46,49,13,,3,3,4,2,2,1,0,1,2,1,9545480.00,10,89225.00,360,1704.00,999,335.00,18318,50.00,24852,25.00,338822,10.00
3134,2016-02-08,13,14,16,21,24,42,7,21,5,1,2,4,0,3,2,0,1,0,0.00,9,56127.00,212,1639.00,535,355.00,10250,50.00,16438,25.00,188575,10.00
3133,2016-02-04,2,21,26,34,39,49,3,,2,4,3,3,1,0,2,2,1,0,0.00,4,86892.00,92,2598.00,371,352.00,5770,50.00,9435,25.00,114911,10.00
3132,2016-02-01,9,10,11,22,23,32,6,22,5,1,3,3,2,1,2,1,0,0,0.00,4,66156.00,218,835.00,621,160.00,8935,50.00,14566,25.00,134191,10.00
3131,2016-01-28,4,20,22,40,41,48,21,"40,48",3,3,1,5,1,1,1,1,2,1,4969571.00,3,267984.00,158,2055.00,395,449.00,8582,50.00,11648,25.00,162308,10.00
3130,2016-01-25,16,17,19,35,40,48,37,,3,3,3,3,0,3,0,2,1,0,0.00,0,0.00,106,2152.00,237,525.00,5765,50.00,7385,25.00,110315,10.00
3129,2016-01-21,2,11,23,24,33,44,28,11,4,2,3,3,1,1,2,1,1,0,0.00,6,40380.00,92,1811.00,297,306.00,4822,50.00,7400,25.00,90849,10.00
3128,2016-01-18,4,11,40,43,48,49,17,4,2,4,3,3,1,1,0,1,3,1,2814695.00,5,66966.00,108,2132.00,297,423.00,5845,50.00,8262,25.00,110335,10.00
3127,2016-01-14,1,2,4,7,28,41,18,,4,2,3,3,4,0,1,0,1,0,0.00,2,128870.00,236,751.00,404,240.00,9048,50.00,10207,25.00,132014,10.00
3126,2016-01-11,13,20,22,29,36,37,33,20,3,3,3,3,0,2,2,2,0,0,0.00,2,4559710.00,300,1732.00,643,441.00,14594,50.00,20967,25.00,273872,10.00
3125,2016-01-07,3,5,6,20,21,45,33,3,5,1,4,2,3,1,1,0,1,0,0.00,5,88259.00,212,1432.00,547,303.00,11876,50.00,14203,25.00,206662,10.00
3124,2016-01-04,3,9,18,28,31,46,32,9,3,3,3,3,2,1,1,1,1,0,0.00,2,281992.00,124,1748.00,261,453.00,7530,50.00,8103,25.00,135097,10.00
3123,2015-12-31,9,21,23,35,38,41,36,35,3,3,5,1,1,0,2,2,1,0,0.00,0,0.00,81,2113.00,205,456.00,5103,50.00,6201,25.00,99270,10.00
3122,2015-12-28,7,15,16,17,35,47,41,,4,2,5,1,1,3,0,1,1,1,4534221.00,3,139582.00,179,1609.00,354,444.00,8711,50.00,11578,25.00,162008,10.00
3121,2015-12-24,10,20,21,27,33,46,37,,3,3,3,3,1,1,2,1,1,0,0.00,4,73997.00,84,2423.00,230,483.00,5172,50.00,6936,25.00,103336,10.00
3120,2015-12-21,11,14,18,22,35,43,28,,4,2,3,3,0,3,1,1,1,0,0.00,1,239840.00,79,2088.00,275,328.00,4924,50.00,7942,25.00,91061,10.00
3119,2015-12-17,2,12,17,19,20,33,27,33,5,1,3,3,1,4,0,1,0,1,1091584.00,8,28726.00,143,1105.00,345,250.00,7302,50.00,9567,25.00,116162,10.00
3118,2015-12-14,6,21,25,29,33,40,31,,2,4,4,2,1,0,3,2,0,1,4617220.00,5,86632.00,204,1460.00,479,340.00,9359,50.00,12431,25.00,168039,10.00
3117,2015-12-10,4,8,11,39,44,46,29,44,3,3,2,4,2,1,0,1,2,0,0.00,5,107778.00,91,2250.00,266,420.00,5551,50.00,7970,25.00,111735,10.00
3116,2015-12-07,5,24,26,36,44,49,19,,2,4,2,4,1,0,2,1,2,0,0.00,0,0.00,72,2303.00,208,435.00,4276,50.00,6268,25.00,80495,10.00
3115,2015-12-03,17,20,34,37,43,48,32,37,2,4,3,3,0,2,0,2,2,2,3859582.00,1,651039.00,219,2044.00,500,489.00,11506,50.00,15370,25.00,212738,10.00
3114,2015-11-30,11,31,35,37,44,46,42,"44,46",1,5,4,2,0,1,0,3,2,0,0.00,4,111652.00,143,2148.00,369,454.00,7637,50.00,10732,25.00,145098,10.00
3113,2015-11-26,2,24,34,43,44,46,28,"44,46",2,4,1,5,1,0,1,1,3,0,0.00,1,290744.00,87,2298.00,208,525.00,4811,50.00,6238,25.00,91216,10.00
3112,2015-11-23,5,31,36,39,44,46,43,,1,5,3,3,1,0,0,3,2,0,0.00,3,78901.00,76,2142.00,206,431.00,3953,50.00,5215,25.00,75188,10.00
3111,2015-11-19,1,14,19,37,40,47,9,,3,3,4,2,1,2,0,2,1,1,4590360.00,7,59782.00,78,3689.00,430,365.00,6964,50.00,14071,25.00,140644,10.00
3110,2015-11-16,3,5,18,41,46,48,40,41,3,3,3,3,2,1,0,0,3,0,0.00,1,306509.00,106,1988.00,217,530.00,5346,50.00,6914,25.00,105131,10.00
3109,2015-11-12,8,10,11,12,33,41,1,,4,2,3,3,2,2,0,1,1,0,0.00,8,30177.00,169,983.00,848,107.00,9947,50.00,17585,25.00,146422,10.00
3108,2015-11-09,3,17,36,40,48,49,12,,2,4,3,3,1,1,0,2,2,0,0.00,3,2697280.00,203,2254.00,548,456.00,11458,50.00,16210,25.00,216817,10.00
3107,2015-11-05,2,26,27,28,37,47,17,27,1,5,3,3,1,0,3,1,1,0,0.00,5,78316.00,152,1772.00,505,291.00,7125,50.00,12571,25.00,135404,10.00
3106,2015-11-02,1,10,18,27,35,48,30,18,3,3,3,3,2,1,1,1,1,0,0.00,3,168872.00,125,1612.00,248,444.00,5905,50.00,7681,25.00,109066,10.00
3105,2015-10-29,7,9,18,26,36,46,43,,3,3,2,4,2,1,1,1,1,0,0.00,0,0.00,96,1530.00,209,384.00,5473,50.00,5360,25.00,96049,10.00
3104,2015-10-26,1,5,22,28,48,49,8,"5,22,48,49",3,3,3,3,2,0,2,0,2,1,2373626.00,3,95096.00,99,1982.00,387,277.00,5882,50.00,11467,25.00,98078,10.00
3103,2015-10-22,5,16,22,29,48,49,27,,3,3,3,3,1,1,2,0,2,0,0.00,4,53607.00,87,1695.00,181,445.00,4036,50.00,5549,25.00,78372,10.00
3102,2015-10-19,10,13,27,36,39,45,47,,2,4,4,2,1,1,1,2,1,1,4401337.00,3,141282.00,162,1799.00,364,437.00,8972,50.00,9721,25.00,161532,10.00
3101,2015-10-15,7,14,23,25,28,33,31,28,3,3,4,2,1,1,3,1,0,0,0.00,1,273589.00,98,1920.00,294,349.00,6329,50.00,8290,25.00,113563,10.00
3100,2015-10-12,6,11,17,28,41,48,19,6,3,3,3,3,1,2,1,0,2,0,0.00,3,76388.00,82,1922.00,258,334.00,4572,50.00,7158,25.00,86792,10.00
3099,2015-10-08,6,8,15,20,25,45,22,20,4,2,3,3,2,2,1,0,1,1,1051401.00,5,44270.00,182,837.00,413,201.00,8761,50.00,8384,25.00,121610,10.00
3098,2015-10-05,1,4,7,20,26,28,18,,4,2,2,4,3,1,2,0,0,1,1096179.00,1,625091.00,153,1037.00,440,197.00,7557,50.00,10048,25.00,119620,10.00
3097,2015-10-01,3,6,15,27,36,41,49,41,3,3,4,2,2,1,1,1,1,1,4241221.00,0,0.00,171,1586.00,332,446.00,8986,50.00,8957,25.00,162573,10.00
3096,2015-09-28,12,32,35,40,41,47,25,40,1,5,3,3,0,1,0,3,2,0,0.00,2,143043.00,90,2186.00,211,509.00,4535,50.00,6326,25.00,86854,10.00
3095,2015-09-24,8,16,25,29,31,40,11,8,2,4,3,3,1,1,2,2,0,0,0.00,5,42498.00,99,1476.00,309,258.00,4445,50.00,7724,25.00,81760,10.00
3094,2015-09-21,8,9,10,19,28,33,24,8,4,2,3,3,3,1,1,1,0,4,1077108.00,6,69317.00,442,647.00,758,206.00,18152,50.00,17136,25.00,254025,10.00
3093,2015-09-17,5,8,20,30,35,49,12,,3,3,3,3,2,1,1,1,1,0,0.00,2,132440.00,97,1878.00,387,257.00,6290,50.00,10754,25.00,112267,10.00
3092,2015-09-14,3,13,14,19,25,31,47,,4,2,5,1,1,3,1,1,0,0,0.00,1,226260.00,122,1276.00,173,491.00,6192,50.00,4854,25.00,106713,10.00
3091,2015-09-10,27,33,38,39,41,47,35,,0,6,5,1,0,0,1,3,2,1,1057094.00,2,111274.00,92,1664.00,199,420.00,4016,50.00,5675,25.00,71501,10.00
3090,2015-09-07,1,3,12,15,26,31,16,1,4,2,4,2,2,2,1,1,0,1,2501485.00,2,148898.00,201,1019.00,342,327.00,8958,50.00,10650,25.00,146499,10.00
3089,2015-09-03,1,9,10,23,24,32,5,9,5,1,3,3,3,0,2,1,0,0,0.00,3,76278.00,145,1085.00,525,164.00,6718,50.00,13944,25.00,111294,10.00
3088,2015-08-31,5,8,9,12,18,48,24,48,5,1,2,4,3,2,0,0,1,2,1256952.00,4,76767.00,338,625.00,636,182.00,14766,50.00,14504,25.00,203399,10.00
3087,2015-08-27,13,16,19,23,25,48,11,23,4,2,4,2,0,3,2,0,1,0,0.00,1,222179.00,72,2122.00,216,386.00,4059,50.00,7868,25.00,78617,10.00
3086,2015-08-24,5,7,8,23,29,33,42,33,4,2,5,1,3,0,2,1,0,1,7281576.00,8,80449.00,423,1047.00,848,285.00,20940,50.00,20230,25.00,342106,10.00
3085,2015-08-20,3,14,19,33,38,41,22,,3,3,4,2,1,2,0,2,1,0,0.00,5,78397.00,145,1859.00,409,360.00,8614,50.00,11352,25.00,150137,10.00
3084,2015-08-17,2,6,20,21,27,36,31,,4,2,2,4,2,1,2,1,0,0,0.00,3,93759.00,116,1668.00,305,346.00,6636,50.00,7945,25.00,118818,10.00
3083,2015-08-13,8,10,12,34,38,48,19,"8,12",3,3,0,6,2,1,0,2,1,0,0.00,1,216117.00,91,1633.00,251,323.00,5102,50.00,6992,25.00,93469,10.00
3082,2015-08-10,6,7,8,12,37,45,1,,4,2,3,3,3,1,0,1,1,1,2314529.00,6,45610.00,154,1222.00,583,177.00,8688,50.00,14743,25.00,147388,10.00
3081,2015-08-06,11,15,20,33,38,40,8,,3,3,3,3,0,3,0,3,0,0,0.00,7,30516.00,83,1770.00,443,181.00,4651,50.00,11694,25.00,82727,10.00
3080,2015-08-03,18,21,23,25,26,41,40,"21,25",3,3,4,2,0,1,4,0,1,4,1062436.00,4,102618.00,136,2075.00,345,447.00,8420,50.00,9541,25.00,153737,10.00
3079,2015-07-30,2,10,13,21,25,49,7,,4,2,4,2,2,1,2,0,1,0,0.00,3,90675.00,110,1701.00,423,242.00,5737,50.00,10889,25.00,101859,10.00
3078,2015-07-27,6,9,40,42,43,46,37,,2,4,2,4,2,0,0,1,3,0,0.00,2,106095.00,73,1999.00,160,498.00,4169,50.00,4857,25.00,77396,10.00
3077,2015-07-23,4,13,18,24,34,37,48,34,4,2,2,4,1,2,1,2,0,1,4098115.00,3,126857.00,168,1558.00,305,468.00,7979,50.00,8598,25.00,142178,10.00
3076,2015-07-20,3,17,25,28,34,46,27,,2,4,3,3,1,1,2,1,1,0,0.00,1,271186.00,95,1963.00,298,342.00,5232,50.00,8311,25.00,97187,10.00
3075,2015-07-16,2,10,30,32,42,48,19,42,2,4,0,6,2,0,1,1,2,0,0.00,3,70336.00,65,2232.00,347,229.00,3186,50.00,5262,25.00,66436,10.00
3074,2015-07-13,31,33,34,35,37,42,6,"33,42",0,6,4,2,0,0,0,5,1,1,1045633.00,1,220134.00,77,1966.00,149,555.00,3948,50.00,5020,25.00,67143,10.00
3073,2015-07-09,5,24,33,38,42,44,49,,2,4,2,4,1,0,1,2,2,1,1040297.00,1,219010.00,104,1448.00,171,481.00,5065,50.00,4883,25.00,86773,10.00
3072,2015-07-06,1,6,9,18,21,35,26,21,5,1,4,2,3,1,1,1,0,2,2138108.00,6,70080.00,288,1004.00,630,251.00,13264,50.00,14497,25.00,213821,10.00
3071,2015-07-02,7,12,13,21,30,32,5,,4,2,3,3,1,2,2,1,0,0,0.00,6,44563.00,161,1142.00,553,182.00,8147,50.00,13755,25.00,129542,10.00
3070,2015-06-29,2,14,15,26,29,31,8,"14,29",3,3,3,3,1,2,2,1,0,0,0.00,3,70802.00,101,1446.00,273,292.00,4661,50.00,8351,25.00,83093,10.00
3069,2015-06-25,14,29,36,38,39,41,20,,1,5,3,3,0,1,1,3,1,1,2263956.00,1,263709.00,91,1993.00,236,420.00,4751,50.00,6530,25.00,87573,10.00
3068,2015-06-22,3,18,22,33,47,49,9,,3,3,4,2,1,1,1,1,2,0,0.00,3,70972.00,66,2218.00,207,386.00,3860,50.00,6493,25.00,73614,10.00
3067,2015-06-18,5,20,28,35,39,46,15,,2,4,3,3,1,1,1,2,1,2,1174123.00,6,82395.00,112,1701.00,324,321.00,4890,50.00,9968,25.00,93687,10.00
3066,2015-06-15,9,21,26,27,29,48,20,,2,4,4,2,1,0,4,0,1,0,0.00,0,0.00,70,2136.00,205,398.00,4646,50.00,6147,25.00,87875,10.00
3065,2015-06-11,7,11,13,16,38,46,41,38,4,2,3,3,1,3,0,1,1,2,3505578.00,4,145115.00,228,1751.00,534,408.00,12539,50.00,15185,25.00,237223,10.00
3064,2015-06-08,20,31,35,38,42,49,46,,1,5,3,3,0,1,0,3,2,0,0.00,6,68864.00,142,2001.00,322,482.00,7109,50.00,8925,25.00,132985,10.00
3063,2015-06-04,3,6,8,14,18,41,31,14,5,1,2,4,3,2,0,0,1,0,0.00,10,26182.00,179,1006.00,515,191.00,8715,50.00,10468,25.00,133142,10.00
3062,2015-06-01,5,9,14,29,32,36,28,5,3,3,3,3,2,1,1,2,0,0,0.00,5,44115.00,117,1297.00,289,287.00,5297,50.00,7572,25.00,96223,10.00
3061,2015-05-28,5,13,20,26,31,38,6,"13,26",3,3,3,3,1,2,1,2,0,1,2265623.00,5,52107.00,119,1506.00,416,235.00,6983,50.00,10672,25.00,116935,10.00
3060,2015-05-25,13,17,19,24,26,43,25,,4,2,4,2,0,3,2,0,1,0,0.00,3,72148.00,76,1958.00,236,344.00,4565,50.00,6453,25.00,79589,10.00
3059,2015-05-21,6,20,22,35,36,41,8,41,3,3,2,4,1,1,1,2,1,1,2291593.00,1,263097.00,89,2033.00,237,417.00,4878,50.00,7852,25.00,91535,10.00
3058,2015-05-18,17,23,32,33,41,45,15,"17,45",2,4,5,1,0,1,1,2,2,0,0.00,1,219345.00,60,2514.00,182,452.00,3985,50.00,5508,25.00,74126,10.00
3057,2015-05-14,8,17,19,45,47,48,14,,3,3,4,2,1,2,0,0,3,1,2325270.00,4,66694.00,92,1994.00,233,430.00,5023,50.00,7145,25.00,94754,10.00
3056,2015-05-11,3,6,7,20,21,23,33,,6,0,4,2,3,1,2,0,0,0,0.00,4,55689.00,188,815.00,378,221.00,7933,50.00,9345,25.00,129159,10.00
3055,2015-05-07,8,10,17,24,32,43,26,17,4,2,2,4,2,1,1,1,1,1,1037428.00,2,109203.00,89,1688.00,234,350.00,5142,50.00,7018,25.00,90982,10.00
3054,2015-05-04,6,11,17,22,25,36,42,,4,2,3,3,1,2,2,1,0,1,2433920.00,4,73104.00,154,1306.00,347,316.00,8212,50.00,8471,25.00,134909,10.00
3053,2015-04-30,18,19,28,37,46,48,4,46,2,4,2,4,0,2,1,1,2,0,0.00,2,109996.00,58,2608.00,178,464.00,4414,50.00,5552,25.00,71746,10.00
3052,2015-04-27,2,14,30,31,46,47,12,,2,4,2,4,1,1,1,1,2,1,4401912.00,2,205526.00,127,2226.00,372,415.00,7214,50.00,11048,25.00,136103,10.00
3051,2015-04-23,1,9,15,28,42,45,40,9,3,3,4,2,2,1,1,0,2,0,0.00,3,94306.00,134,1452.00,297,358.00,6796,50.00,7206,25.00,124593,10.00
3050,2015-04-20,9,16,17,25,27,36,7,,3,3,4,2,1,2,2,1,0,0,0.00,8,29095.00,162,988.00,659,133.00,7363,50.00,13162,25.00,109434,10.00
3049,2015-04-16,3,4,18,32,35,48,6,32,3,3,2,4,2,1,0,2,1,1,2574194.00,2,149212.00,86,2386.00,279,402.00,5352,50.00,8390,25.00,107929,10.00
3048,2015-04-13,6,13,31,32,40,43,3,"6,43",2,4,3,3,1,1,0,3,1,0,0.00,6,40586.00,75,2233.00,240,381.00,4717,50.00,7463,25.00,89603,10.00
